No,ID Stasiun,Waktu,PM 10,PM 2.5,SO2,CO,O3,NO2,VOC,Wind Speed,Wind Direction,Humidity,Temperature,Pressure,Solar Radiation,Rain Intensity
289,CILEGON_PCI,2022-09-06 06:00:00,26,30,4,0,91,0,0,0,187,75,24.2,1011.68,0,0
290,CILEGON_PCI,2022-09-06 05:00:00,23,38,4,0,104,0,0,0,186,75,23.8,1011.31,0,0
291,CILEGON_PCI,2022-09-05 18:30:00,35,44,6,0,81,0,0,0,96,54,30.2,1010.53,0,0
292,CILEGON_PCI,2022-09-05 20:00:00,28,34,6,0,114,4,0,0,179,58,29,1012.09,0,0
293,CILEGON_PCI,2022-09-06 05:00:00,23,38,4,0,104,0,0,0,186,75,23.8,1011.31,0,0
294,CILEGON_PCI,2022-09-06 04:30:00,23,51,5,0,120,0,0,0,172,75,23.9,1010.84,0,0
295,CILEGON_PCI,2022-09-05 19:30:00,44,51,5,0,118,2,0,0,167,58,29.1,1011.58,0,0
296,CILEGON_PCI,2022-09-05 18:00:00,30,34,5,0,70,0,0,0,134,49,30.6,1010.09,0,0
297,CILEGON_PCI,2022-09-06 13:00:00,23,28,32,0,68,25,0,0,78,64,28.8,1009.99,241,0
298,CILEGON_PCI,2022-09-06 04:30:00,23,51,5,0,120,0,0,0,172,75,23.9,1010.84,0,0
299,CILEGON_PCI,2022-09-06 13:00:00,23,28,32,0,68,25,0,0,78,64,28.8,1009.99,241,0
300,CILEGON_PCI,2022-09-06 04:00:00,28,33,7,0,121,0,0,0,190,74,24,1011.45,0,0
301,CILEGON_PCI,2022-09-05 19:00:00,33,38,4,0,119,0,0,0,91,56,29.5,1010.97,0,0
302,CILEGON_PCI,2022-09-05 17:30:00,31,35,9,0,67,1,0,0,142,48,31.1,1009.48,16,0
303,CILEGON_PCI,2022-09-06 11:00:00,15,17,28,0,78,27,0,0,157,72,25.7,1012.46,272,0
304,CILEGON_PCI,2022-09-06 11:00:00,15,17,28,0,78,27,0,0,157,72,25.7,1012.46,272,0
305,CILEGON_PCI,2022-09-05 18:30:00,35,44,6,0,81,0,0,0,96,54,30.2,1010.53,0,0
306,CILEGON_PCI,2022-09-05 17:00:00,27,30,8,0,66,10,0,0,112,46,31.4,1009.45,37,0
307,CILEGON_PCI,2022-09-06 10:30:00,20,23,36,0,68,24,0,0,133,71,25.6,1012.9,67,0
308,CILEGON_PCI,2022-09-05 18:00:00,30,34,5,0,70,0,0,0,134,49,30.6,1010.09,0,0
309,CILEGON_PCI,2022-09-05 16:30:00,27,33,5,0,75,30,0,0,167,44,32.1,1009.28,63,0
310,CILEGON_PCI,2022-09-06 09:00:00,21,24,27,0,83,29,0,0,177,73,25.5,1013.14,534,0
311,CILEGON_PCI,2022-09-05 17:30:00,31,35,9,0,67,1,0,0,142,48,31.1,1009.48,16,0
312,CILEGON_PCI,2022-09-05 16:00:00,25,29,5,0,74,30,0,0,63,43,32.2,1009.04,90,0
313,CILEGON_PCI,2022-09-06 08:00:00,28,33,22,0,96,19,0,0,191,75,25.4,1012.77,290,0
314,CILEGON_PCI,2022-09-05 14:30:00,18,21,9,0,60,4,0,0,131,42,32.7,1009.14,561,0
315,CILEGON_PCI,2022-09-05 14:00:00,18,21,10,0,59,3,0,0,46,46,32.4,1009.58,663,0
316,CILEGON_PCI,2022-09-05 13:30:00,14,17,13,0,59,5,0,0,122,49,32.3,1009.92,381,0
317,CILEGON_PCI,2022-09-05 13:00:00,14,17,16,0,63,11,0,0,54,49,32.6,1010.33,513,0
318,CILEGON_PCI,2022-09-05 12:30:00,13,15,12,0,74,27,0,0,69,49,32.7,1010.74,487,0
319,CILEGON_PCI,2022-09-05 12:00:00,14,17,12,0,76,27,0,0,116,50,32.2,1011.07,686,0
320,CILEGON_PCI,2022-09-05 11:30:00,22,25,14,0,82,27,0,0,123,50,32.2,1011.24,729,0
321,CILEGON_PCI,2022-09-05 11:00:00,19,23,20,0,88,21,0,0,59,49,32.5,1011.72,786,0
322,CILEGON_PCI,2022-09-05 10:30:00,22,25,35,0,60,10,0,0,135,50,32.4,1012.26,759,0
323,CILEGON_PCI,2022-09-05 10:00:00,31,36,41,0,69,16,0,0,128,50,32.7,1012.63,689,0
324,CILEGON_PCI,2022-09-05 09:30:00,26,33,47,0,86,15,0,0,127,49,32.3,1012.9,318,0
325,CILEGON_PCI,2022-09-05 09:00:00,28,34,47,0,92,2,0,0,219,52,31.3,1012.9,357,0
326,CILEGON_PCI,2022-09-05 08:30:00,28,36,23,0,104,0,0,0,94,55,30.3,1012.94,411,0
327,CILEGON_PCI,2022-09-05 08:00:00,34,42,21,0,101,0,0,0,143,57,29.4,1013.07,271,0
328,CILEGON_PCI,2022-09-05 07:30:00,41,51,17,0,92,0,0,0,156,62,27.9,1012.94,179,0
329,CILEGON_PCI,2022-09-05 07:00:00,51,61,16,0,83,0,0,0,200,65,26.7,1012.7,70,0
330,CILEGON_PCI,2022-09-05 06:30:00,42,51,25,0,24,0,0,0,179,66,26.2,1012.36,32,0
331,CILEGON_PCI,2022-09-05 06:00:00,28,32,30,0,66,3,0,0,176,66,26.1,1012.29,0,0
332,CILEGON_PCI,2022-09-05 05:30:00,18,22,32,0,81,10,0,0,176,66,26.1,1011.72,0,0
333,CILEGON_PCI,2022-09-05 05:00:00,21,25,31,0,89,6,0,0,177,64,26.5,1011.24,0,0
334,CILEGON_PCI,2022-09-05 04:30:00,15,18,21,0,93,6,0,0,177,62,26.9,1011.14,0,0
335,CILEGON_PCI,2022-09-05 04:00:00,12,16,17,0,86,3,0,0,278,61,27.3,1011.11,0,0
336,CILEGON_PCI,2022-09-05 03:30:00,6,8,11,0,101,0,0,0,135,60,27.4,1011.01,0,0
337,CILEGON_PCI,2022-09-05 03:00:00,7,8,10,0,99,0,0,0,206,61,27.6,1011.31,0,0
338,CILEGON_PCI,2022-09-05 02:30:00,9,12,14,0,85,0,0,0,185,61,27.3,1011.18,0,0
339,CILEGON_PCI,2022-09-05 02:00:00,9,12,19,0,99,0,0,0,176,61,27.4,1011.21,0,0
340,CILEGON_PCI,2022-09-05 01:30:00,12,14,19,0,112,0,0,0,208,59,27.7,1011.18,0,0
341,CILEGON_PCI,2022-09-05 01:00:00,8,9,19,0,111,0,0,0,228,58,27.8,1011.65,0,0
342,CILEGON_PCI,2022-09-05 00:30:00,10,14,5,0,112,0,0,0,132,58,27.7,1011.95,0,0
343,CILEGON_PCI,2022-09-05 00:00:00,13,14,3,0,112,0,0,0,225,61,27.7,1012.26,0,0
344,CILEGON_PCI,2022-09-04 23:30:00,9,11,1,0,116,0,0,0,227,61,27.7,1012.43,0,0
345,CILEGON_PCI,2022-09-04 23:00:00,11,13,2,0,112,0,0,0,238,61,27.7,1012.63,0,0
346,CILEGON_PCI,2022-09-04 22:30:00,19,23,4,0,80,0,0,0,215,62,27.7,1012.56,0,0
347,CILEGON_PCI,2022-09-04 22:00:00,8,10,10,0,81,0,0,0,247,61,27.9,1012.63,0,0
348,CILEGON_PCI,2022-09-04 21:30:00,13,15,12,0,77,0,0,0,245,61,28.1,1012.6,0,0
349,CILEGON_PCI,2022-09-04 21:00:00,12,14,13,0,75,0,0,0,247,60,28.2,1012.53,0,0
350,CILEGON_PCI,2022-09-04 20:30:00,17,20,5,0,86,0,0,0,286,60,28.2,1012.33,0,0
351,CILEGON_PCI,2022-09-04 20:00:00,13,16,5,0,88,0,0,0,231,60,28.4,1011.95,0,0
352,CILEGON_PCI,2022-09-04 19:30:00,18,20,4,0,91,0,0,0,239,59,28.6,1011.38,0,0
353,CILEGON_PCI,2022-09-04 19:00:00,18,23,7,0,92,0,0,0,264,58,28.8,1010.97,0,0
354,CILEGON_PCI,2022-09-04 18:30:00,20,23,16,0,55,0,0,0,191,58,28.9,1010.7,0,0
355,CILEGON_PCI,2022-09-04 18:00:00,22,25,20,0,40,0,0,0,272,58,29.3,1010.3,0,0
356,CILEGON_PCI,2022-09-04 17:30:00,27,34,25,0,33,0,0,0,168,58,29.6,1009.69,14,0
357,CILEGON_PCI,2022-09-04 17:00:00,21,25,22,0,32,3,0,0,151,58,30,1009.69,44,0
358,CILEGON_PCI,2022-09-04 16:30:00,15,17,11,0,45,13,0,0,170,57,30.6,1009.35,83,0
359,CILEGON_PCI,2022-09-04 16:00:00,15,19,11,0,48,12,0,0,206,55,30.7,1009.28,98,0
360,CILEGON_PCI,2022-09-04 15:30:00,22,28,12,0,55,12,0,0,206,54,31.2,1009.21,125,0
361,CILEGON_PCI,2022-09-04 15:00:00,18,20,15,0,62,6,0,0,189,54,31.3,1009.18,376,0
362,CILEGON_PCI,2022-09-04 14:30:00,21,26,16,0,67,2,0,0,359,53,32,1009.42,304,0
363,CILEGON_PCI,2022-09-04 13:30:00,9,10,21,0,66,1,0,0,226,50,32.6,1009.55,668,0
364,CILEGON_PCI,2022-09-04 11:00:00,13,14,26,0,69,0,0,0,248,55,30.7,1011.24,278,0
365,CILEGON_PCI,2022-09-04 10:30:00,12,14,26,0,80,0,0,0,230,54,30.8,1011.58,178,0
366,CILEGON_PCI,2022-09-04 09:30:00,10,12,30,0,80,0,0,0,311,54,30.6,1012.5,248,0
367,CILEGON_PCI,2022-09-04 13:30:00,9,10,21,0,66,1,0,0,226,50,32.6,1009.55,668,0
368,CILEGON_PCI,2022-09-04 09:00:00,8,11,37,0,83,0,0,0,239,56,29.7,1012.7,243,0
369,CILEGON_PCI,2022-09-04 11:00:00,13,14,26,0,69,0,0,0,248,55,30.7,1011.24,278,0
370,CILEGON_PCI,2022-09-04 08:30:00,10,12,30,0,85,0,0,0,147,56,29.5,1012.94,171,0
371,CILEGON_PCI,2022-09-04 10:30:00,12,14,26,0,80,0,0,0,230,54,30.8,1011.58,178,0
372,CILEGON_PCI,2022-09-04 07:30:00,15,17,24,0,79,0,0,0,216,61,28.2,1012.84,248,0
373,CILEGON_PCI,2022-09-04 09:30:00,10,12,30,0,80,0,0,0,311,54,30.6,1012.5,248,0
374,CILEGON_PCI,2022-09-04 13:30:00,9,10,21,0,66,1,0,0,226,50,32.6,1009.55,668,0
375,CILEGON_PCI,2022-09-04 06:30:00,9,11,32,0,86,5,0,0,218,66,25.9,1012.16,49,0
376,CILEGON_PCI,2022-09-04 09:00:00,8,11,37,0,83,0,0,0,239,56,29.7,1012.7,243,0
377,CILEGON_PCI,2022-09-04 11:00:00,13,14,26,0,69,0,0,0,248,55,30.7,1011.24,278,0
378,CILEGON_PCI,2022-09-04 08:30:00,10,12,30,0,85,0,0,0,147,56,29.5,1012.94,171,0
379,CILEGON_PCI,2022-09-04 06:00:00,8,9,34,0,85,3,0,0,218,67,25.6,1011.62,0,0
380,CILEGON_PCI,2022-09-04 10:30:00,12,14,26,0,80,0,0,0,230,54,30.8,1011.58,178,0
381,CILEGON_PCI,2022-09-04 07:30:00,15,17,24,0,79,0,0,0,216,61,28.2,1012.84,248,0
382,CILEGON_PCI,2022-09-04 05:00:00,9,11,33,0,92,2,0,0,214,66,25.8,1011.11,0,0
383,CILEGON_PCI,2022-09-04 09:30:00,10,12,30,0,80,0,0,0,311,54,30.6,1012.5,248,0
384,CILEGON_PCI,2022-09-04 06:30:00,9,11,32,0,86,5,0,0,218,66,25.9,1012.16,49,0
385,CILEGON_PCI,2022-09-04 04:30:00,9,9,36,0,99,2,0,0,216,65,26,1010.77,0,0
386,CILEGON_PCI,2022-09-04 09:00:00,8,11,37,0,83,0,0,0,239,56,29.7,1012.7,243,0
387,CILEGON_PCI,2022-09-04 06:00:00,8,9,34,0,85,3,0,0,218,67,25.6,1011.62,0,0
388,CILEGON_PCI,2022-09-04 04:00:00,9,11,32,0,106,0,0,0,216,65,26.1,1010.84,0,0
389,CILEGON_PCI,2022-09-04 08:30:00,10,12,30,0,85,0,0,0,147,56,29.5,1012.94,171,0
390,CILEGON_PCI,2022-09-04 05:00:00,9,11,33,0,92,2,0,0,214,66,25.8,1011.11,0,0
391,CILEGON_PCI,2022-09-04 03:30:00,14,19,36,0,109,0,0,0,218,64,26.1,1010.87,0,0
392,CILEGON_PCI,2022-09-04 07:30:00,15,17,24,0,79,0,0,0,216,61,28.2,1012.84,248,0
393,CILEGON_PCI,2022-09-04 03:00:00,16,18,38,0,120,0,0,0,218,65,26.1,1011.11,0,0
394,CILEGON_PCI,2022-09-04 04:30:00,9,9,36,0,99,2,0,0,216,65,26,1010.77,0,0
395,CILEGON_PCI,2022-09-04 06:30:00,9,11,32,0,86,5,0,0,218,66,25.9,1012.16,49,0
396,CILEGON_PCI,2022-09-04 02:30:00,12,16,34,0,117,0,0,0,222,64,26.1,1011.24,0,0
397,CILEGON_PCI,2022-09-04 04:00:00,9,11,32,0,106,0,0,0,216,65,26.1,1010.84,0,0
398,CILEGON_PCI,2022-09-04 06:00:00,8,9,34,0,85,3,0,0,218,67,25.6,1011.62,0,0
399,CILEGON_PCI,2022-09-04 02:00:00,14,19,35,0,110,0,0,0,222,63,26.2,1011.41,0,0
400,CILEGON_PCI,2022-09-04 03:30:00,14,19,36,0,109,0,0,0,218,64,26.1,1010.87,0,0
401,CILEGON_PCI,2022-09-04 01:30:00,10,12,31,0,83,0,0,0,222,62,26.3,1011.28,0,0
402,CILEGON_PCI,2022-09-04 05:00:00,9,11,33,0,92,2,0,0,214,66,25.8,1011.11,0,0
403,CILEGON_PCI,2022-09-04 03:00:00,16,18,38,0,120,0,0,0,218,65,26.1,1011.11,0,0
404,CILEGON_PCI,2022-09-04 01:00:00,9,11,24,0,59,0,0,0,334,62,26.3,1012.02,0,0
405,CILEGON_PCI,2022-09-04 04:30:00,9,9,36,0,99,2,0,0,216,65,26,1010.77,0,0
406,CILEGON_PCI,2022-09-04 02:30:00,12,16,34,0,117,0,0,0,222,64,26.1,1011.24,0,0
407,CILEGON_PCI,2022-09-04 04:00:00,9,11,32,0,106,0,0,0,216,65,26.1,1010.84,0,0
408,CILEGON_PCI,2022-09-04 00:30:00,7,9,25,0,108,0,0,0,272,63,26.4,1012.5,0,0
409,CILEGON_PCI,2022-09-04 02:00:00,14,19,35,0,110,0,0,0,222,63,26.2,1011.41,0,0
410,CILEGON_PCI,2022-09-04 03:30:00,14,19,36,0,109,0,0,0,218,64,26.1,1010.87,0,0
411,CILEGON_PCI,2022-09-04 13:30:00,9,10,21,0,66,1,0,0,226,50,32.6,1009.55,668,0
412,CILEGON_PCI,2022-09-04 00:00:00,4,6,28,0,39,0,0,0,231,63,26.6,1012.7,0,0
413,CILEGON_PCI,2022-09-04 01:30:00,10,12,31,0,83,0,0,0,222,62,26.3,1011.28,0,0
414,CILEGON_PCI,2022-09-04 03:00:00,16,18,38,0,120,0,0,0,218,65,26.1,1011.11,0,0
415,CILEGON_PCI,2022-09-04 11:00:00,13,14,26,0,69,0,0,0,248,55,30.7,1011.24,278,0
416,CILEGON_PCI,2022-09-04 13:30:00,9,10,21,0,66,1,0,0,226,50,32.6,1009.55,668,0
417,CILEGON_PCI,2022-09-04 01:00:00,9,11,24,0,59,0,0,0,334,62,26.3,1012.02,0,0
418,CILEGON_PCI,2022-09-04 02:30:00,12,16,34,0,117,0,0,0,222,64,26.1,1011.24,0,0
419,CILEGON_PCI,2022-09-04 10:30:00,12,14,26,0,80,0,0,0,230,54,30.8,1011.58,178,0
420,CILEGON_PCI,2022-09-04 11:00:00,13,14,26,0,69,0,0,0,248,55,30.7,1011.24,278,0
421,CILEGON_PCI,2022-09-04 00:30:00,7,9,25,0,108,0,0,0,272,63,26.4,1012.5,0,0
422,CILEGON_PCI,2022-09-04 02:00:00,14,19,35,0,110,0,0,0,222,63,26.2,1011.41,0,0
423,CILEGON_PCI,2022-09-04 09:30:00,10,12,30,0,80,0,0,0,311,54,30.6,1012.5,248,0
424,CILEGON_PCI,2022-09-04 10:30:00,12,14,26,0,80,0,0,0,230,54,30.8,1011.58,178,0
425,CILEGON_PCI,2022-09-04 00:00:00,4,6,28,0,39,0,0,0,231,63,26.6,1012.7,0,0
426,CILEGON_PCI,2022-09-04 01:30:00,10,12,31,0,83,0,0,0,222,62,26.3,1011.28,0,0
427,CILEGON_PCI,2022-09-04 09:00:00,8,11,37,0,83,0,0,0,239,56,29.7,1012.7,243,0
428,CILEGON_PCI,2022-09-04 09:30:00,10,12,30,0,80,0,0,0,311,54,30.6,1012.5,248,0
429,CILEGON_PCI,2022-09-04 01:00:00,9,11,24,0,59,0,0,0,334,62,26.3,1012.02,0,0
430,CILEGON_PCI,2022-09-04 08:30:00,10,12,30,0,85,0,0,0,147,56,29.5,1012.94,171,0
431,CILEGON_PCI,2022-09-04 09:00:00,8,11,37,0,83,0,0,0,239,56,29.7,1012.7,243,0
432,CILEGON_PCI,2022-09-04 00:30:00,7,9,25,0,108,0,0,0,272,63,26.4,1012.5,0,0
433,CILEGON_PCI,2022-09-04 08:30:00,10,12,30,0,85,0,0,0,147,56,29.5,1012.94,171,0
434,CILEGON_PCI,2022-09-04 07:30:00,15,17,24,0,79,0,0,0,216,61,28.2,1012.84,248,0
435,CILEGON_PCI,2022-09-04 07:30:00,15,17,24,0,79,0,0,0,216,61,28.2,1012.84,248,0
436,CILEGON_PCI,2022-09-04 06:30:00,9,11,32,0,86,5,0,0,218,66,25.9,1012.16,49,0
437,CILEGON_PCI,2022-09-04 00:00:00,4,6,28,0,39,0,0,0,231,63,26.6,1012.7,0,0
438,CILEGON_PCI,2022-09-04 06:30:00,9,11,32,0,86,5,0,0,218,66,25.9,1012.16,49,0
439,CILEGON_PCI,2022-09-04 06:00:00,8,9,34,0,85,3,0,0,218,67,25.6,1011.62,0,0
440,CILEGON_PCI,2022-09-04 06:00:00,8,9,34,0,85,3,0,0,218,67,25.6,1011.62,0,0
441,CILEGON_PCI,2022-09-04 05:00:00,9,11,33,0,92,2,0,0,214,66,25.8,1011.11,0,0
442,CILEGON_PCI,2022-09-04 05:00:00,9,11,33,0,92,2,0,0,214,66,25.8,1011.11,0,0
443,CILEGON_PCI,2022-09-04 04:30:00,9,9,36,0,99,2,0,0,216,65,26,1010.77,0,0
444,CILEGON_PCI,2022-09-04 04:30:00,9,9,36,0,99,2,0,0,216,65,26,1010.77,0,0
445,CILEGON_PCI,2022-09-04 04:00:00,9,11,32,0,106,0,0,0,216,65,26.1,1010.84,0,0
446,CILEGON_PCI,2022-09-04 04:00:00,9,11,32,0,106,0,0,0,216,65,26.1,1010.84,0,0
447,CILEGON_PCI,2022-09-04 03:30:00,14,19,36,0,109,0,0,0,218,64,26.1,1010.87,0,0
448,CILEGON_PCI,2022-09-04 03:00:00,16,18,38,0,120,0,0,0,218,65,26.1,1011.11,0,0
449,CILEGON_PCI,2022-09-04 13:30:00,9,10,21,0,66,1,0,0,226,50,32.6,1009.55,668,0
450,CILEGON_PCI,2022-09-04 02:30:00,12,16,34,0,117,0,0,0,222,64,26.1,1011.24,0,0
451,CILEGON_PCI,2022-09-04 11:00:00,13,14,26,0,69,0,0,0,248,55,30.7,1011.24,278,0
452,CILEGON_PCI,2022-09-04 10:30:00,12,14,26,0,80,0,0,0,230,54,30.8,1011.58,178,0
